Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
"Laboratory surveillance for SARS-CoV-2 in India: Performance of testing & descriptive epidemiology of detected COVID-19, January 22 - April 30, 2020.","ICMR COVID Study Group (In alphabetical order: Priya Abraham, Neeraj Aggarwa l2, Giridhara R. Babu 7, Suganya Barani 8, Balram Bhargava 4, Tarun Bhatnagar 8, Ajay Singh Dhama 3, Raman R. Gangakhedkar 2, Sidhartha Giri 2, Nivedita Gupta 2, Karishma K. Kurup 5, Ponnaiah Manickam 9, Manoj Murhekar , Varsha Potdar 1, Ira Praharaj 2, Kiran Rade 6, D.C.S. Reddy 11, V. Saravanakumar 10, Naman Shah 12, Harpreet Singh 3, Jeromie Wesley Vivian Thangaraj 8, Naveen Yadav 8), COVID Epidemiology & Data Management Team @, COVID Laboratory Team*, VRDLN Team$; @COVID Epidemiology & Data Management Team (in alphabetical order): Tanu Anand, Harish Kumar Butollia, Pranab Chatterjee, Himanshu Chauhan, R Deepa, Amirthammal Gunasekaran, Daisy A John, Shashi Kant, Sanket Kulkarni, Vinit Kumar, JP Muliyil, Ravindra Mohan Pandey, Swarup Sarkar, Sujeet Singh, Sanjay Zodpey; *COVID Laboratory Team (in alphabetical order): Srima Adhikari, Jyotsna Agarwal, Naveen KumarAgarwal, Saurabh G Agarwal, Prerna Aggarwal, Anurag Agrawal, Arti Agrawal, Safaa Muneer Ahmed, G Ambernath, Nitin Ambhore, VP Amudha, Sohini Arora, Ashok, Anita, Awanti, Veer Badriyah TA, Amrita Kumari B, Maneesh Bagai, Dipa Baido, Baijayantimala, Rupinder Bakshi, Bhaswati Bandyopaghyay, Avi Kumar Bansal, Abhik Baneerjee, Sonal Bangadi, Anurag Bansal, Shakeera Banu, Mahesh Baragundi, Pradeep Barde, Purabi Barman, Purnima Barua, Sharad Bhalla, Bharat, V Kusuma Bharathi, Anudita Bhargava, M Bhaskar, Sandeep Bhatia, Sima Bhatt, Binita, Ritu Bist, Debasis Biswas, Samrat Biswas, SK Biswas, Biswa Borkakoty, Siddhesh KC, Harish Chander, Jagdish Chander, R Sree Charan, Krishna Chandran R, Chandrasekar, Leena Chatterjee, Mitali Chatterjee, Bhaskar Narayan Chaudhuri, Sandeep P Chaudhari, Aparna Chaudhary, Nirupauma Chayani, VV Chincholkar, Deepinder Kaur Chhina, Elantamilan D, Ashwin Dalal, Mandeep Dalal, Lalit Dar, Aseem Das, Pradeep Das, Poonam Das, Suryasnata Dass, P K Dash, Somnadh Dash, K S Dayanidhi, Mandeep Dalal, Deepa, R Deepa, Vijayshri Deotale, Kairavi J Desai, Archana Deshpande, Smita Deshpande, Yogita Desai, Krupi Desai, M Neelaveni Devi, Sarada Devi, Sulochana Devi, Dhanapa,l Kanwardeep Dhingra, Rahul Dhodapkar, V DilliRani, Anupa Dixit, Nandini Dugal, Shanta Dutta, Sarjana Dutt, Anjum Farhana, Bashir Fomda, Shantala G, Rajni Gaind, Shelly Sharma Ganguly, Neeta Gangurde, Amit Garg, T Geethanjali, Paramjeet S Gill, CP Girish Kumar, Varun Goel, Shiv Gopal, Parijat Goswami, Puneeth Gonnabatuhulla, Kiran Gosavi, Navin Grover, Baldev Raj Gulati, Pooja Gumaste, Anjali Gupta, Minakshi Gupta, Piyali Gupta, Ekta Gupta, Srinita Gupta, Rattan Gurnani, Bijayesh Haldar, Haritha, Krishnan H Harshan, Beena Philomina J, Amita Jain, Manoj Jais, Pratik Jariwala, SC Jaryal, Tanuja Javadekar, Jayalakshmi, Jayshree, Daisy A John, T Jeyamurugan, Neerja Jindal, Ameeta Joshi, Pankaj Joshi, Jyothi, Lakshmi Jyothi, Lancy Justus, Nayana Ingole, Jyoti Iravane, Anil K, Anju Kagal, Iravathy Goud kalal, Usha Kalawat, Deepjyoti Kalita, P Kamala, N Kamath, Rajesh Kannangai, Santosh Karade, Jatinder Kaur, K. Kaveri, Kavitha, S Kavitha, Maithili Kavathekar, K Kesavarao, Rashmi Khadapkar, ID Khan, Shoeb Akhtar Khan, Neeta Khandelwal, PK Khatri, Nilofar Khayyam, D Kishore, Sandeep V Kokate, Prasanthi Koli, Vinita Kothari, Meka Koumudi, Mohan Kumar, R Senthil Kumar, Sharath Kumar, P Sravan Kumar, Suresh Kumar EK, D Pradeep Kumar, Ranjeet Kumar, AV Seshu Kumar, S Kumar, P Ratna Kumari, Kumari, Yogendra Kumar, Pradip Kundu, Jyothi Kunduru, Shoba Kurian, Jyothi Lakshmi, G. Jyothi Lakshmi, S. Lalitha, V Madhavi Latha, Madhavi Latha, Shailesh Lichade, S Madhavi, Udaya Kumar Madhurachari, Tapan Majumdar, Paras Mandalecha Paras Mandalecha, Dhruti Manek, Sasidhar Majeti, Malathi, Bharti Malhotra, Paras Mandalecha, Manoj, Devajyothi Majumdar, Supriya Malvi, D Therese Mary, Haris Mazoor, Guruprasad Medigeshi, M Lucy Nirmal Medona, Jeya Meenak, Deepak Kumar Mishra, Meena Mishra, Vaibhav Mishra, Kavitha MP, Prakash Modi, Mohanasundaram, Dharitri Mohapatra, Monica, Sandeepan Mukherjee, AK Munirajan, Varsha Munj, DS Murthy, Anitha Mutha, Vijaya Lakshmi Nag, Mythily Nagasundaram, M Ramamurthy Naik, Nair, Reena Nakra, Gopal Nath, Rajender P, N Shekhar Pal, Samiran Panda, Ajay Parida, Banojini Parida, Arunima Patel, Jaimin Patel, Parthiben, Shilpa Paranjape, Dipankar Pattanik, Manish Patel, Parimal H Patel, Sachin Patel, Vainav Patel, Binod Kumar Pati, Asha B Patil, Niranjan Patil, Nikhil Patkar, Beena Paul, Nikhil Phadke, AC Phukan, Prabha, Monika Prabhakar, Jaya Prakash, RS Prasad, Ranjit Prasad, Sujay Prasad, Amresh Puri, Manju Purohit, Vijay David Raj, Raghu, Rajan, Rajesh, S Rajesh, Y Rajini, Rishabh Rajput, Raju, Giri Raju, B Jabardhan Raju, Sunil Raju, C Ramachandra, SV Ramamurty, Vandana Rana, Vidhya R Rani, VV Ramanchndra Rao, Elmy Samsun Rasul, V Ravi, RK Ratho, Sharmila Raut, Vinita Rawat, Raja Ray, Ujjwayini Ray, S Subba Reddy, Mahesh Reddy, A Sugunakar Reddy, Raveendra HR Reddy, Sowjanya Reddy, PR Rekha, Savi Rodrigues, Anusha Rohit, Shabnam Roohi, krishna S, Lavanya S, Pushkala. S, Mahesh Sabeetha, Deepak Sadwani, Arvind Sahu, Sunitha Sahu, Apurva Sarin, Sahu, VP Sarasu, Saranya, S Saravanan, Raman Sardana, Arunabhao Sarkar, Dibyendu Sarkar, Smita sarma, Satish, Partha Sarathi Satpathi, Savitri, Shailaja Saxena, Sonal Saxena, Saubhik Sengupta, Rajeev Seth, Purvi Shah, Sweta Shah, Sandip C shah, SK Shahi, Nazira Shaikh, P Shankar, Ajanta Sharma, Anshu Sharma, Pooja Sharma, Shashi Sudan Sharma, Jayanthi Shastri, Nikita Sherwani, Shivaleela, Jayasree Shivadasan, Shreekumar, Ajith Singh, Binay Kumar Singh, Dig Vijay Singh, RK Manojkumar Singh, Satyendra Narayan Singh, Shashi P Singh, Simrita Singh, Sudagar Singh, Varsha A Singh, VB Singh, Sivakumar, Rakesh Srivastava, Sudha, C Sugumari, Sukanta Sinha, Ghanshyam Sone, KN Sridhar, CN Srinivas, S Srinivasan, Sandeep Kumar Srivastava, Sunija, K Sunitha, A Surekha, Sreekar, Namita Srivastava, M Mary Sujatha, B Usha Sundari, Swarnalatha, VP Sugnan, Sunita, Rupali Suryawanshi, Swarna, Venkatesha DT, Ajay Tahlan, Anil Tarigopula, Thilakavathi, Utpal Tatu, MS Tevatia, Narendra Vijay Tirpude, Tiwari, Srikanth Tripathy, Jyotirmaryee Turuk, Robin Tuli, Milind Ubale, Ujjala, Nawaz Umar, Banappa Unger, Sireesha Vaidya, Niraml A Vaniawala, V.Vasuki, NPB Veenakumari, M Veeraswamy, MM Vegad, Rosy Vennila, Ranjan Verma, Santwana Verma, Vijaya, A Vijayalakshmi, RD Vishwakarma, Veena Volvoikar, Chand Wattal, Madhu Yadav, Sarita Yadav, Vijay Yenagi, Kamraan Zaman, GB Zore; 1 Virus Research & Diagnostic Laboratory Network (VRDLN) Team (in alphabetical order): Arvind Bhushan, Swati Gupta, Harmanmeet Kaur, Jitendra Narayan, Salaj Rana, Neetu Vijay","Background & objectives: India has been reporting the cases of coronavirus disease 2019 (COVID-19) since January 30, 2020. The Indian Council of Medical Research (ICMR) formulated and established laboratory surveillance for COVID-19. In this study, an analysis of the surveillance data was done to describe the testing performance and descriptive epidemiology of COVID-19 cases by time, place and person., Methods: The data were extracted from January 22 to April 30, 2020. The frequencies of testing performance were described over time and by place. We described cases by time (epidemic curve by date of specimen collection; seven-day moving average), place (area map) and person (attack rate by age, sex and contact status), and trends were represented along with public health measures and events., Results: Between January 22 and April 30, 2020, a total of 1,021,518 individuals were tested for severe acute respiratory syndrome-coronavirus-2 (SARS-CoV-2). Testing increased from about 250 individuals per day in the beginning of March to 50,000 specimens per day by the end of April 2020. Overall, 40,184 (3.9%) tests were reported positive. The proportion of positive cases was highest among symptomatic and asymptomatic contacts, 2-3-fold higher than among those with severe acute respiratory infection, or those with an international travel history or healthcare workers. The attack rate (per million) by age was highest among those aged 50-69 yr (63.3) and was lowest among those under 10 yr (6.1). The attack rate was higher among males (41.6) than females (24.3). The secondary attack rate was 6.0 per cent. Overall, 99.0 per cent of 736 districts reported testing and 71.1 per cent reported COVID-19 cases., Interpretation & conclusions: The coverage and frequency of ICMR's laboratory surveillance for SARS-CoV-2 improved over time. COVID-19 was reported from most parts of India, and the attack rate was more among men and the elderly and common among close contacts. Analysis of the data indicates that for further insight, additional surveillance tools and strategies at the national and sub-national levels are needed.",2020,,Indian J Med Res,151,5,424-437,,10.4103/ijmr.IJMR_1896_20,,#11791,ICMRCOVIDStudyGroup(Inalphabeticalorder:PriyaAbraham 2020,Exclusion reason:  No serological antibody testing ; ,""
Prevalence of Flu-like Symptoms and COVID-19 in Healthcare Workers from India.,"Jha, Sujeet; Soni, Aakriti; Siddiqui, Samreen; Batra, Nitish; Goel, Nikita; Dey, Sneha; Budhiraja, Sandeep; Naithani, Rahul","Background: The current COVID-19 pandemic is unprecedented. As the numbers expand exponentially, a paucity of data regarding health care workers (HCWs), who are at the forefront of this disaster, exists. Hence we decided to conduct a study amongst the HCWs to determine the prevalence and risk factor stratification., Methods: This was an online questionnaire-based survey of healthcare workers conducted at Max Super Speciality Hospital, Saket, New Delhi, India from 23rd March to 30th April 2020. Data on flu-like symptoms, travel history, posting in high-risk or low risk zones, and prophylactic drugs was collected., Results: Out of the 18000 HCWs who were approached 4403 responded and adequate data of 3667 was available for analysis. 14.7% had flu-like symptoms. 1.8% (20/1113) of the participants tested were positive for the virus. HCWs posted in the high-risk zones had more symptoms than those working in low-risk zones (169/539, 31.4% vs 679/3128, 21.7%), p<0.001; but no difference in COVID-19 positivity rates (p=0.849). Symptomatic HCWs had higher positivity (10/193, 5.2%) than the asymptomatic ones (10/920, 1.1%), p=0.001. HCQ was taken by 755/1113 (67.8%) people and 14 (1.9%) of these reported positive for the virus., Conclusion: This is the first study on healthcare workers from India to the best of our knowledge. Our findings suggest that posting in a high-risk zone with adequate PPE does not pose higher risk to the HCWs. Moreover, HCQ as a prophylactic has no use., ClinicalTrials.gov Identifier: NCT04339608. Copyright © Journal of the Association of Physicians of India 2011.",2020,,J Assoc Physicians India,68,7,27-29,,,,#11519,Jha 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
The impact of COVID-19 on African American communities in the United States.,"Cyrus, E; Clarke, R; Hadley, D; Bursac, Z; Trepka, M J; Devieux, J G; Bagci, U; Furr-Holden, D; Coudray, M; Mariano, Y; Kiplagat, S; Noel, I; Ravelo, G J; Paley, M; Wagner, E","Importance: The novel Coronavirus Disease 2019 (COVID-19), declared a pandemic in March 2020, may present with disproportionately higher rates in underrepresented racial/ethnic minority populations in the United States, including African American communities who have traditionally been over-represented in negative health outcomes., Study Objective: To understand the impact of the density of African American communities (defined as the percentage of African Americans in a county) on COVID-19 prevalence and death rate within the three most populous counties in each U.S. state and territory (n=152). Design: An ecological study using linear regression was employed for the study., Setting: The top three most populous counties of each U.S. state and territory were included in analyses for a final sample size of n=152 counties., Participants: Confirmed COVID-19 cases and deaths that were accumulated between January 22, 2020 and April 12, 2020 in each of the three most populous counties in each U.S. state and territory were included., Main outcome measures: Linear regression was used to determine the association between African American density and COVID-19 prevalence (defined as the percentage of cases for the county population), and death rate (defined as number of deaths per 100,000 population). The models were adjusted for median age and poverty., Results: There was a direct association between African American density and COVID-19 prevalence; COVID-19 prevalence increased 5% for every 1% increase in county AA density (p<.01). There was also an association between county AA density and COVID-19 deaths, such; the death rate increased 2 per 100,000 for every percentage increase in county AA density (p=.02)., Conclusion: These study findings indicate that communities with a high African American density have been disproportionately burdened with COVID-19. Further study is needed to indicate if this burden is related to environmental factors or individual factors such as types of employment or comorbidities that members of these community have.",2020,,medRxiv,,101767986,,,10.1101/2020.05.15.20096552,,#10988,Cyrus 2020,Exclusion reason:  No serological antibody testing ; ,""
Exposure and Seroconversion to SARS-CoV-2 Among Obstetric Healthcare Providers Following a Contained Outbreak,Kiefer M.K.; Mckiever M.E.; Russo J.R.; Ma'Ayeh M.; Gee S.E.; Smith D.D.; Kniss D.A.; Cackovic M.; Costantine M.M.; Landon M.B.; Rood K.M.,,2020,,Am. J. Obstet. Gynecol.,,"(Kiefer, Mckiever, Russo, Ma'Ayeh, Gee, Smith, Kniss, Cackovic, Costantine, Landon, Rood) Department of Obstetrics and Gynecology, Division of Maternal Fetal Medicine, The Ohio State University College of Medicine, Columbus, OH",,,10.1016/j.ajog.2020.06.029,,#8948,Kiefer 2020,Exclusion reason:  No serological antibody testing ; ,""
"""Use of rapid antibody tests is bodily injury"": SARS-CoV-2 diagnosis",Anonymous.,,2020,,MMW-Fortschr. Med.,162,8,14-16,,10.1007/s15006-020-0412-0,,#7171,Anonymous 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Screening and management of asymptomatic infection of corona virus disease 2019 (COVID-19),Hu Z.B.; Ci C.,"To date, the controlling of outbreak of corona virus disease 2019 (COVID-19) has entered into a critical period in China. Recently, work resumption and public place is planning to open outside of Hubei, suggesting an uncertain and complex development of the epidemic in the next stage. Few days ago, we conducted a study on the epidemiological and clinical characteristics of asymptomatic infections of COVID-19, and found them might be the infection source. We believe that the findings are critical for developing public health intervention strategies for controlling COVID-19 infection in the future. Screening among the high-risk population and improving the sensitivity of measurement may contribute to the detection and management of asymptomatic infection.",2020,,Zhonghua Yu Fang Yi Xue Za Zhi,54,"(Hu, Ci) Department of Epidemiology, School of Public Health, Nanjing Medical University, Nanjing 211166, China",E025,,10.3760/cma.j.cn112150-20200229-00220,,#6924,Hu 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
The urgency of conducting serological studies for COVID-19,Moradi G.; Mostafavi E.; Haghdoost A.-A.,"Background: COVID-19 has been the most priority of the world since the early 2020s. We aimed to investigate the importance, urgency and value of serological tests for monitoring and evaluation of COVID-19. Study design: Rapid review. Method(s): This study was conducted through a review of seroepidemiological studies to evaluate their strength and weakness in monitoring and predicting the epidemic situation of COVID-19. Result(s): Conducting serological studies is an important measure to determine the status of the COVID-19 in affected countries. These studies may also be used to estimate cumulative incidence of the disease, and to get an impression about the level of the epidemic. Conclusion(s): If an accurate serological test is available it can be used for seroepidemiological studies and epidemic investigation in special context, but given the current situation, it may not be possible to be used for screening the normal population and in care and treatment. This research highlighted the importance and urgency of conducting serological studies for monitoring the COVID-19 situation and evaluation of the interventions.Copyright © 2020 The Author(s).",2020,,J. Res. Health Sci.,20,2,1-3,,10.34172/jrhs.2020.13,,#8867,Moradi 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Is ethnicity linked to incidence or outcomes of covid-19?,Khunti K.; Singh A.K.; Pareek M.; Hanif W.,,2020,,BMJ,369,"(Khunti) Diabetes Research Centre, Leicester General Hospital, University of Leicester, Leicester, United Kingdom",m1548,,10.1136/bmj.m1548,,#7455,Khunti 2020,Exclusion reason:  No serological antibody testing ; ,""
Household COVID-19 Prevalence,Mandonnet E.; Molina J.-M.,,2020,,Clin. Infect. Dis.,,"(Mandonnet) Department of Neurosurgery, Lariboisiere Hospital, APHP, Paris, France",,,10.1093/cid/ciaa688,,#7777,Mandonnet 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; Niklas Bobrovitz  (2020-07-12 00:43:43)(Select): Check refenrece list for inclusions; ",""
Diagnostic performance of a SARS-CoV-2 IgG/IgM lateral flow immunochromatography assay in symptomatic patients presenting to the emergency department,Bernasconi L.; Oberle M.; Gisler V.; Ottiger C.; Fankhauser H.; Schuetz P.; Fux C.A.; Hammerer-Lercher A.,,2020,,Clin. Chem. Lab. Med.,,"(Bernasconi, Oberle, Gisler, Ottiger, Fankhauser, Hammerer-Lercher) Institute of Laboratory Medicine, Kantonsspital Aarau AG, Aarau, Switzerland",,,10.1515/cclm-2020-0635,,#7824,Bernasconi 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; Hannah Rahim (2020-07-09 11:31:04)(Select): The study did include patients without COVID but the seroprevalence values included both COVID and non COVID patients together; ,""
Dynamics of anti-SARS-Cov-2 IgM and IgG antibodies among COVID-19 patients,Lee Y.-L.; Liao C.-H.; Liu P.-Y.; Cheng C.-Y.; Chung M.-Y.; Liu C.-E.; Chang S.-Y.; Hsueh P.-R.,,2020,,J. Infect.,,"(Lee, Liu) Department of Internal Medicine, Changhua Christian Hospital, Changhua, Taiwan (Republic of China)",,,10.1016/j.jinf.2020.04.019,,#6611,Lee 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
Significance of serology testing to assist timely diagnosis of SARS-CoV-2 infections: implication from a family cluster,Xiao M.; Liu X.; Xu S.; Du T.; Xu J.; Yang Q.; Xu Y.; Han Y.; Li T.; Zhu H.; Wang M.,"Confirmative diagnosis of SARS-CoV-2 infections has been challenged due to unsatisfactory positive rate of molecular assays. Here we identified a family cluster of SARS-CoV-2 infections, with five of six family members were SARS-CoV-2-specific immunoglobin serology testing positive, while molecular assays only detected two of this five patients even repeated twice. We comprehensively analyzed this familial cluster of cases based on the clinical characteristics, chest CT images, SARS-CoV-2 molecular detection results, and serology testing results. At last, two patients were diagnosed with COVID-19, two were suspected of COVID-19, and two were considered close contacts. Our results emphasized the significance of serology testing to assist timely diagnosis of SARS-CoV-2 infections, especially for COVID-19 close contacts screening.Copyright © 2020, © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group, on behalf of Shanghai Shangyixun Cultural Communication Co., Ltd.",2020,,Emerg. Microbes Infect.,9,1,924-927,,10.1080/22221751.2020.1752610,,#7528,Xiao 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; Hannah Rahim (2020-07-09 05:17:00)(Select): Excluded as it was a case series; ",""
"Covid-19 epidemic in Italy: evolution, projections and impact of government measures",Sebastiani G.; Massa M.; Riboli E.,"We report on the Covid-19 epidemic in Italy in relation to the extraordinary measures implemented by the Italian Government between the 24th of February and the 12th of March. We analysed the Covid-19 cumulative incidence (CI) using data from the 1st to the 31st of March. We estimated that in Lombardy, the worst hit region in Italy, the observed Covid-19 CI diverged towards values lower than the ones expected in the absence of government measures approximately 7-10 days after the measures implementation. The Covid-19 CI growth rate peaked in Lombardy the 22nd of March and in other regions between the 24th and the 27th of March. The CI growth rate peaked in 87 out of 107 Italian provinces on average 13.6 days after the measures implementation. We projected that the CI growth rate in Lombardy should substantially slow by mid-May 2020. Other regions should follow a similar pattern. Our projections assume that the government measures will remain in place during this period. The evolution of the epidemic in different Italian regions suggests that the earlier the measures were taken in relation to the stage of the epidemic, the lower the total cumulative incidence achieved during this epidemic wave. Our analyses suggest that the government measures slowed and eventually reduced the Covid-19 CI growth where the epidemic had already reached high levels by mid-March (Lombardy, Emilia-Romagna and Veneto) and prevented the rise of the epidemic in regions of central and southern Italy where the epidemic was at an earlier stage in mid-March to reach the high levels already present in northern regions. As several governments indicate that their aim is to ""push down"" the epidemic curve, the evolution of the epidemic in Italy supports the WHO recommendation that strict containment measures should be introduced as early as possible in the epidemic curve.Copyright © 2020, The Author(s).",2020,,Eur. J. Epidemiol.,35,4,341-345,,10.1007/s10654-020-00631-6,,#6641,Sebastiani 2020,Exclusion reason:  No serological antibody testing ; ,""
Testing for Novel Covid-19 antibodies: a necessary adjunct,Daverio M.; Amigoni A.; Cavicchiolo M.E.,,2020,,J. Infect. Dis.,,"(Daverio, Amigoni) Pediatric Intensive Care Unit, Department of Woman's and Child's Health, University Hospital of Padova, Italy",,,10.1093/infdis/jiaa283,,#7087,Daverio 2020,Exclusion reason: No seroprevalence estimate; ,""
"COVID-19 cases are less prevalent in countries where malaria is endemic, suggesting a role for anti-malarial drugs as prophylaxis",Adams D.; Alshaban F.,"Almost every country across the world has felt the repercussions of the pandemic of disease termed coronavirus disease 2019 (COVID-19) caused by the novel coronavirus identified as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). A recently published article points to a method of prevention and prophylaxis of COVID-19 through the use of anti-malarial drugs such as the 4-aminoquinolones: chloroquine and hydroxychloroquine, based on their mechanisms of action against SARS-CoV-2. This report aims to explore the correlation between COVID-19 cases and countries where malaria is prevalent using statistical means. It is hypothesized that countries where malaria is endemic will have few cases of COVID-19 since these countries use the 4-aminoquinolone antimalarial drugs for prophylaxis. Statistical analysis demonstrates that the numbers and incidence of COVID-19 cases and COVID-19 related deaths are substantially lower (multiple-fold lower) in countries with the highest prevalence of malaria. The difference between both the COVID-19 incidence rate and the COVID-19 mortality rate in malaria prevalent countries compared to COVID-19 prevalent countries is statistically significant (p = 0.02 and p = 0.04 respectively). This study provides further evidence that anti-malaria drugs may prove essential to breaking the spread of SARS-CoV-2 and preventing COVID-19 and COVID-19 related mortality. As the pandemic continues to evolve and doctors and researchers across the globe try to attenuate or stop the spread of SARS-CoV-2, the medical community should not overlook the potential role of the 4-aminoquinolones anti-malarial drugs, chloroquine and hydroxychloroquine, and 8-aminoquinolone anti-malaria drugs, tafenoquine and primaquine, as a prophylaxis.Copyright © Adams and Alshaban, 2020.",2020,,Eye Rep.,6,1,S11-S16,,10.16964/er.v6i1.100,,#6637,Adams 2020,Exclusion reason:  No serological antibody testing ; ,""
"Test, test, test for COVID-19 antibodies: the importance of sensitivity, specificity and predictive powers",Kumleben N.; Bhopal R.; Czypionka T.; Gruer L.; Kock R.; Stebbing J.; Stigler F.L.,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) antibody tests of varying specificity and sensitivity are now available. For informing individuals whether they have had coronavirus disease 2019 (COVID-19), they need to be very accurate. For measuring population prevalence of past infection, the numbers of false positives and negatives need to be roughly equal. With a series of worked examples for a notional population of 100,000 people, we show that even test systems with a high specificity can yield a large number of false positive results, especially where the population prevalence is low. For example, at a true population prevalence of 5%, using a test with 99% sensitivity and specificity, 16% of positive results will be false and thus 950 people will be incorrectly informed they have had the infection. Further confirmatory testing may be needed. Giving false reassurance on which personal or societal decisions might be based could be harmful for individuals, undermine public confidence and foster further outbreaks.Copyright © 2020 The Royal Society for Public Health",2020,,Public Health,185,"(Kumleben) Greenmantle LLC, New York City, NY 10010, United States",88-90,,10.1016/j.puhe.2020.06.006,,#8978,Kumleben 2020,"Exclusion reason: Wrong study design (anything other than cross sectional, repeated cross sectional, or cohort) ; ",""
Dynamic surveillance of SARS-CoV-2 shedding and neutralizing antibody in children with COVID-19,Liu P.; Cai J.; Jia R.; Xia S.; Wang X.; Cao L.; Zeng M.; Xu J.,"Coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) emerged in China and quickly spread globally. In this study, we investigated the characteristics of viral shedding from different sites and the neutralizing antibody (NAb) response during the acute and convalescent phases of nine children with COVID-19. SARS-CoV-2 was detected in their nasopharyngeal swabs (9/9, 100%), stool samples (8/9, 89%), and oropharyngeal swabs (3/9, 33%) but was not detected in their serum and urine samples. The median duration of viral shedding detected in nasopharyngeal swabs, oropharyngeal swabs, and stools was 13, 4, and 43 days respectively, and the maximum duration of viral shedding detected from stools was 46 days after discharge. In children, nasopharyngeal swabs appear to be a more sensitive specimen type for the diagnosis of COVID-19 compared with oropharyngeal swabs. Three of eight patients produced NAbs in the acute phase, and NAbs were detected in all eight patients with convalescent sera. The results of this study provide valuable information for the diagnosis and surveillance of COVID-19 and development of SARS-CoV-2 vaccines for use in children.Copyright © 2020, © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group, on behalf of Shanghai Shangyixun Cultural Communication Co., Ltd.",2020,,Emerg. Microbes Infect.,9,1,1254-1258,,10.1080/22221751.2020.1772677,,#8971,Liu 2020,Exclusion reason: People with confirmed/suspect covid-19 + no subgroups; ,""
The right to know: ethical implications of antibody testing for healthcare workers and overlooked societal implications,Vakharia K.,"After the initial surge in cases of coronavirus (COVID-19), the outbreak has been managed differently in different countries. In the USA, it has been managed in many different ways between states, cities and even counties. This disparity is slowly becoming more and more pronounced with the advent of antibody testing. Although many argue over the potential merits of antibody testing as an immunity passport to allow the economy to restart, there are other implications that stand at the heart of the bioethical debate that are often overlooked. Particularly with COVID-19, there are many uncertainties and the discourse alone of antibodies presumes misinformation that may outweigh the epidemiological benefits of antibody testing. Although this paper does not seek to eliminate antibody testing, it does highlight the need for appropriate counselling both on a personal level with each patient but on a more global level. This moral standard of appropriate education is key to allowing the continued autonomy needed during this pandemic.Copyright © Author(s) (or their employer(s)) 2020. No commercial re-use. See rights and permissions. Published by BMJ.",2020,,J Med Ethics,,"(Vakharia) Neurosurgery, University at Buffalo - The State University of New York, Buffalo, NY 14260-1660, USA",,,10.1136/medethics-2020-106467,,#8543,Vakharia 2020,Exclusion reason: No seroprevalence estimate; ,""
Estimation of the asymptomatic ratio of novel coronavirus infections (COVID-19),Nishiura H.; Kobayashi T.; Miyama T.; Suzuki A.; Jung S.-M.; Hayashi K.; Kinoshita R.; Yang Y.; Yuan B.; Akhmetzhanov A.R.; Linton N.M.,,2020,,Int. J. Infect. Dis.,94,"(Nishiura, Kobayashi, Suzuki, Jung, Hayashi, Kinoshita, Yang, Yuan, Akhmetzhanov, Linton) Graduate School of Medicine, Hokkaido University, Sapporo 060-8638, Japan",154-155,,10.1016/j.ijid.2020.03.020,,#7414,Nishiura 2020,Exclusion reason:  No serological antibody testing ; ,""
